repeat,partition_seed,calibration_method,observation_id,outer_fold,T_true,T_mean,T_std,T_lower,T_upper,P_true,P_mean,P_std,P_lower,P_upper,TD_true,TD_mean,TD_std,TD_lower,TD_upper
1,1,cross_fitted,7,3,301.14,303.9048201037997,1.3434710245874133,301.5817304276211,306.2279097799783,965.47,1406.542241057688,374.976368292889,753.6098308522944,2059.474651263082,6.46,8.250002687895131,3.170058123131005,2.456899124718146,14.043106251072118
1,1,cross_fitted,8,3,306.32,305.64969349670724,1.1250065864963577,303.70436595417596,307.59502103923853,331.97,444.81520746165376,183.02387220163197,126.122542785799,763.5078721375085,10.22,6.995735793691111,1.9445183693809445,3.442237448620444,10.549234138761777
1,1,cross_fitted,9,4,304.34,305.76825334070736,2.187281425126744,302.38435580941757,309.15215087199715,421.99,491.8068853360774,452.30359282378015,76.2618318623712,907.3519388097836,3.37,8.647186927313749,2.799750916724196,4.313760325292045,12.980613529335454
1,1,cross_fitted,10,0,303.31,302.5715540805238,1.6156956853427453,299.6312941658244,305.51181399522324,1035.72,441.4261411733757,239.1006364986028,172.136113104863,710.7161692418883,5.86,6.760442005908316,1.7411540210450602,3.7301416076716283,9.790742404145004
1,1,cross_fitted,11,4,308.31,308.38638507181304,1.608436841537545,305.8980059383419,310.8747642052842,374.66,513.4594698310746,377.7333614403578,166.42435366366715,860.494585998482,8.57,8.171443932467483,1.88951681321833,5.246868615979,11.096019248955965
1,1,cross_fitted,12,4,307.47,306.9456062227535,1.2645131092386428,304.98930433151963,308.90190811398736,850.87,883.4961641045089,288.157821505778,618.7568181291222,1148.2355100798957,10.63,11.21625420891004,1.8216443952536345,8.39673114538979,14.035777272430291
1,1,cross_fitted,13,3,306.43,307.48472759675286,0.9522087321788687,305.83819690512803,309.1312582883777,2256.33,1171.2114495132316,166.9901708811938,880.4376728871165,1461.9852261393467,4.77,7.698464973545079,1.4937192123283374,4.9687768242380415,10.428153122852116
1,1,cross_fitted,14,3,313.31,313.4749023793349,1.089183256218332,311.59151946174313,315.3582852969266,0.85,13.131497099216062,282.9699487558215,-479.59355514333356,505.8565493417657,0.42,2.019777531562891,2.5674643004607667,-2.6721195913323257,6.711674654458108
1,1,cross_fitted,15,2,311.83,314.27609320270386,1.2792450159741107,312.4765247172009,316.0756616882068,194.23,184.00006755756976,251.145910041624,-69.72708457363296,437.7272196887725,3.51,5.761907210957619,2.65931436113158,1.5671661963295689,9.95664822558567
1,1,cross_fitted,16,4,307.32,306.74480201237,0.7758612432807239,305.5444832442403,307.9451207804996,1604.24,1563.622657126349,138.30712915297468,1436.5556952637237,1690.6896189889742,11.92,10.779001278017105,0.9347505844896948,9.332203627238083,12.225798928796127
1,1,cross_fitted,17,0,311.08,311.38370133146555,0.9549144633482247,309.6459379989145,313.12146466401657,560.59,468.1936087317732,248.14730756549352,188.7146562789298,747.6725611846166,3.19,2.8639347105357884,1.767426222607352,-0.21208976603888718,5.939959187110464
1,1,cross_fitted,18,4,311.14,309.88893952338583,1.8313218287430133,307.0557396689494,312.72213937782226,68.07,42.83501420416201,404.3285173923894,-328.63387980089846,414.30390820922247,5.46,4.902913593827296,2.2961063085028908,1.349023103462486,8.456804084192106
1,1,cross_fitted,19,1,312.39,312.02885222805395,1.3359226501617962,309.5769532360076,314.4807512201003,59.84,8.360701042999153,291.25021442792,-453.0415934833539,469.7629955693522,5.02,4.9066442603893154,1.9301676018150244,1.6078628691829557,8.205425651595675
1,1,cross_fitted,20,4,308.85,309.8957671271309,1.6300548507401895,307.37394322192995,312.41759103233187,484.91,288.75687562378266,411.678207233169,-89.46440175023287,666.9781529977981,7.06,7.213299084878747,1.6771956553898597,4.617352343171646,9.809245826585848
1,1,cross_fitted,21,2,311.28,310.77637255791734,1.0329273724813959,309.32330959959467,312.22943551624,410.23,622.2506100795943,226.46218224261438,393.4608816053666,851.0403385538219,5.16,5.9670661267772465,1.7990974903650485,3.129211323880833,8.80492092967366
1,1,cross_fitted,22,3,312.03,313.0957880034919,1.1349646597780518,311.1332412602396,315.05833474674426,122.49,159.51682358678818,185.34924962353807,-163.22493434695537,482.2585815205317,3.07,5.536655517094608,2.025016370871101,1.8360515855810453,9.237259448608171
1,1,cross_fitted,23,1,307.93,307.77668918099045,1.3274572817452013,305.3403271875012,310.2130511744797,117.49,181.42658349125054,325.28802508551234,-333.8988436546441,696.7520106371452,6.42,7.764571691268788,1.9442395563359989,4.441740418762979,11.087402963774597
1,1,cross_fitted,24,2,306.65,307.0210664927283,1.027565605983766,305.5755461598568,308.46658682559985,1388.31,1378.006735080759,286.02746109831685,1089.039524251937,1666.9739459095808,11.47,12.37053609993608,1.3899553063497783,10.17805272254239,14.563019477329771
1,1,cross_fitted,25,4,308.18,308.9512060378401,1.1702204133215584,307.14078241232323,310.761629663357,1252.74,1077.8017356322136,300.89419254457226,801.3610986028805,1354.2423726615468,7.11,7.59514363937427,1.3937709969085172,5.437878763041466,9.752408515707074
1,1,cross_fitted,26,2,310.29,309.6209923427713,1.5429885892354809,307.4504045319879,311.79158015355466,785.56,776.4172996621512,349.5153873717973,423.3096426464247,1129.5249566778778,5.06,5.029530029854879,2.1074846609538866,1.7052324311155367,8.353827628594221
1,1,cross_fitted,27,1,303.33,304.2834742794096,1.2518157082180925,301.9859418041304,306.58100675468876,1918.36,1943.3470826559785,353.1081356371263,1383.9486824902879,2502.745482821669,8.91,7.133188805897091,2.022991452245559,3.6757654448574217,10.59061216693676
1,1,cross_fitted,28,4,302.73,304.7044077933668,3.091954219115792,299.9209098270177,309.4879057597159,2026.87,1125.8762347461502,599.0990948551829,575.4656933365461,1676.2867761557543,13.02,5.897631471575708,2.755013497331539,1.633449002003034,10.161813941148381
1,1,cross_fitted,29,4,310.24,310.21118641314337,1.317549414772091,308.17283315837585,312.2495396679109,305.92,454.4727679478283,318.32039682595894,162.0221475691613,746.9233883264953,5.99,5.904813178585327,1.5055003908898001,3.574614658329387,8.235011698841266
1,1,cross_fitted,30,3,305.2,305.33690881978157,1.1009230024863839,303.433225886144,307.24059175341915,2372.98,2084.293275715032,264.5640612790169,1623.6177110892922,2544.9688403407717,10.28,8.550773888776176,1.8950561035852744,5.087665062475812,12.013882715076539
1,1,cross_fitted,31,0,307.79,305.8285953356989,1.600961698909556,302.91514848368587,308.7420421877119,1236.45,1368.9786785541496,255.7257465125056,1080.964416172224,1656.9929409360752,12.82,10.658172525101776,1.7838611967507272,7.553544657850733,13.762800392352819
1,1,cross_fitted,32,0,309.58,309.30856624997443,0.8789497272608628,307.7090443390442,310.90808816090464,717.28,586.818165968907,214.26317701027503,345.5016316589582,828.1347002788558,6.31,5.956622631130632,1.682013397053119,3.029250436986526,8.883994825274737
1,1,cross_fitted,33,0,311.54,310.9915905408295,1.0518436919454588,309.07743438381743,312.9057466978416,686.14,602.4579796332375,240.0000448862816,332.15498182315537,872.7609774433197,4.98,2.9656904406690123,1.7446664617193883,-0.07072300112703278,6.002103882465057
1,1,cross_fitted,34,1,308.55,309.52059451161665,1.1824774082294374,307.35032277844095,311.69086624479235,367.47,514.4693250223272,230.54162298028098,149.24235330706142,879.696296737593,5.43,4.745981775419148,1.5715382449703514,2.0601211728464004,7.431842377991895
1,1,cross_fitted,35,1,306.8,306.83292028944413,1.0494976879588591,304.90671421535023,308.75912636353803,554.95,648.4670766997897,267.58009143322516,224.56329211591117,1072.370861283668,12.78,11.09936749790902,1.5245938403534853,8.493737922023156,13.704997073794884
1,1,cross_fitted,36,0,307.12,307.23470988324453,0.6956742747179411,305.96871455863186,308.5007052078572,2075.38,1875.798741207104,317.19589263629103,1518.5529718854364,2233.0445105287718,5.9,7.183975265502687,1.424828158431552,4.704207660955863,9.66374287004951
1,1,cross_fitted,37,4,309.05,309.382142810838,1.2899985618132195,307.3864129067932,311.37787271488276,1337.07,1025.7913454680865,317.6423201989647,733.9636946892506,1317.6189962469225,4.68,4.670766749364889,1.5777702271387117,2.228709695889425,7.112823802840353
1,1,cross_fitted,38,1,307.56,307.5004752477997,1.4212408118569153,304.8919867147061,310.10896378089336,316.18,342.5288139361246,251.1978891783036,-55.42207744675579,740.479705319005,8.14,5.8797492930053545,1.8932980658977718,2.643980325627826,9.115518260382883
1,1,cross_fitted,39,0,312.34,311.96732450612745,1.5824252420468439,309.08761049227724,314.8470385199777,106.38,212.53051005445195,274.7524952486176,-96.91286174446208,521.973881853366,5.13,3.8799196785996037,1.9798966937637714,0.43411208945893653,7.325727267740271
1,1,cross_fitted,40,1,309.58,308.76894145796683,1.31213937679413,306.3606933344724,311.1771895814613,435.02,464.48886679094824,235.58486568423325,91.27232583183638,837.7054077500601,7.83,8.834671327141576,1.6001123763313694,6.099975684173904,11.569366970109249
1,1,cross_fitted,41,2,307.48,307.6855387024218,0.776613329440808,306.5930436325708,308.7780337722728,1296.42,992.7222643187264,196.17177957205422,794.5342589831906,1190.9102696542623,8.74,8.786603921746087,0.8811917627394742,7.396632400160803,10.176575443331371
1,1,cross_fitted,42,3,304.47,305.2407005705823,1.1200056318628762,303.304020528345,307.1773806128196,451.73,692.3829557502918,215.26455861650845,317.550782381188,1067.2151291193954,7.37,7.307872195239603,2.417417926985619,2.890176410950171,11.725567979529036
1,1,cross_fitted,43,2,311.63,311.41990760684797,1.8882969154164373,308.76355985655533,314.0762553571406,91.86,182.468533831095,406.5029130497279,-228.21235857942128,593.1494262416113,2.46,3.5342989802024083,2.7801786864096947,-0.8510906278599735,7.9196885882647905
1,1,cross_fitted,44,0,312.52,312.31664814842213,1.012853852643463,310.47344610895846,314.1598501878858,220.1,366.84923086936436,269.32245238934775,63.521511522904405,670.1769502158243,1.31,1.6570815935643024,1.5925805182917003,-1.1146418269213316,4.428805014049937
1,1,cross_fitted,45,2,312.59,312.49029334511266,1.4080256557787505,310.5095636449546,314.4710230452707,188.63,209.75039953502397,319.00521027731594,-112.53350110769048,532.0343001777385,1.23,1.8353712384973786,2.193004851799159,-1.6238239328496764,5.294566409844434
1,1,cross_fitted,46,1,306.36,306.8283301413295,1.205094226965669,304.61654840377145,309.04011187888756,947.21,822.7159937494986,279.5084707671292,379.91511889066624,1265.516868608331,7.22,8.248626013162111,1.6849337017331856,5.36896523372139,11.128286792602832
1,1,cross_fitted,47,3,302.67,306.37410386418276,1.0943857405914206,304.4817249671345,308.26648276123103,1366.98,1358.8983603598117,205.0625541013037,1001.8305581892575,1715.9661625303659,10.28,10.807155674852421,2.169715848693073,6.84212155688777,14.772189792817072
1,1,cross_fitted,48,1,312.73,312.28682813310263,1.0967805589916098,310.27384096894167,314.2998152972636,46.91,35.32161507499984,269.87645114034285,-392.22009176759065,462.8633219175903,1.25,1.3012977916266353,1.484698467308549,-1.2361480088854648,3.8387435921387354
1,1,cross_fitted,49,2,310.89,309.56400504815775,1.9459135162207521,306.82660556988924,312.30140452642627,93.48,315.79816032945075,446.18412397035274,-134.97178086684528,766.5681015257468,4.63,5.359193415563221,2.6452769423245175,1.1865947009468325,9.531792130179609
1,1,cross_fitted,50,4,307.08,306.46437896124087,2.690839944548721,302.3014365337813,310.6273213887004,130.32,467.0407562972549,483.80478543887705,22.55460003901709,911.5269125554928,7.26,6.789348803727071,2.699255703453323,2.611467692542596,10.967229914911545
1,1,cross_fitted,51,0,306.76,307.1743621364744,0.7133982643778595,305.8761125100162,308.47261176293256,1543.82,1658.663807155593,221.004066731196,1409.7552630177483,1907.5723512934378,10.96,10.57543637892581,1.4956204878389516,7.972461969350568,13.17841078850105
1,1,cross_fitted,52,0,310.33,310.52493414479824,1.1885705616874351,308.3619609995305,312.687907290066,570.52,654.7924541732785,263.2172176859632,358.3408303852212,951.244077961336,5.7,5.938277119649732,1.8687272807685804,2.685948517663153,9.190605721636311
1,1,cross_fitted,53,2,312.69,312.44562801837384,1.8493908385666291,309.84401110456616,315.0472449321815,95.36,143.046080585313,379.91800677866854,-240.77666965313722,526.8688308237632,1.39,2.4489458610114268,2.583685035818599,-1.6264992037147037,6.524390925737557
1,1,cross_fitted,54,1,311.54,311.794527012439,1.1898365039557277,309.61074868934844,313.97830533552957,223.41,156.0192239529241,243.21073448377047,-229.27831536278876,541.316763268637,4.71,4.64491671238201,1.8472873817611106,1.4877829829413147,7.802050441822704
1,1,cross_fitted,55,2,308.42,303.96209356002765,2.123844393284777,300.974391133564,306.9497959864913,709.64,760.4174169030834,299.52606511490666,457.8128653176133,1063.0219684885537,12.53,9.506825483613357,1.9437436038592084,6.440809244164434,12.572841723062279
1,1,cross_fitted,56,0,308.18,307.82379629863584,0.7433811693865907,306.470983467904,309.1766091293677,1523.36,1553.77592518626,346.28266362917947,1163.770822841474,1943.7810275310462,7.59,7.001446162100472,1.6136268226416448,4.19309380259957,9.809798521601374
1,1,cross_fitted,57,3,308.44,309.2638297823246,0.992317244854681,307.5479446572815,310.9797149073677,1059.82,1262.1282258327997,199.3759426024147,914.9623088631047,1609.2941428024947,5.32,5.90154078842011,1.5615487192287603,3.0478980165633534,8.755183560276867
1,1,cross_fitted,58,2,309.87,310.88234036578723,1.4573516201114647,308.8322217293255,312.93245900224895,261.82,237.77104686637205,297.66195201066483,-62.950232524415185,538.4923262571592,2.03,3.8696240165664246,2.1083718181188775,0.5439270366178506,7.195320996514999
1,1,cross_fitted,59,1,308.33,309.5014215021347,1.045000869190874,307.58346870932417,311.4193742949452,1098.75,1286.764181555914,265.3504655579418,866.3925986454722,1707.135764466356,2.44,4.435587177490243,1.5578034280800208,1.773200266179769,7.097974088800717
1,1,cross_fitted,60,3,306.45,305.91636011084046,1.1661986896956849,303.8998044227585,307.9329157989224,268.91,307.8596564084642,254.50220123970084,-135.29556538466136,751.0148782015898,8.27,5.509279666246817,2.2588046352036777,1.3814407836603895,9.637118548833245
1,1,cross_fitted,61,3,303.98,303.44178589289476,1.1757889895343083,301.4086469468647,305.47492483892484,704.72,1090.26493488892,275.4946717663833,610.5563045715367,1569.9735652063032,7.93,6.929389546399605,2.236652573807584,2.8420323145655866,11.016746778233625
1,1,cross_fitted,62,1,308.91,308.97235695213254,1.2191360821818413,306.7348033552181,311.209910549047,671.26,1004.3385291445215,297.06193548079574,533.7292321985785,1474.9478260904646,8.35,8.795315868303478,1.6027547902937709,6.0561041688032855,11.53452756780367
1,1,cross_fitted,63,3,309.65,310.4501588348409,0.9731776321918253,308.76736935218196,312.1329483174999,616.92,608.0673217769172,159.46682194786504,330.3936729647704,885.740970589064,2.11,3.6890571604016347,1.6966681177848668,0.5884912600640049,6.789623060739265
1,1,cross_fitted,64,4,311.97,311.2467556431728,1.4006469208754202,309.079843967651,313.41366731869454,177.02,235.73826872012762,285.51016131066854,-26.56859138777321,498.04512882802845,2.3,2.779449873851368,1.7222007704231332,0.11384466304715923,5.445055084655577
1,1,cross_fitted,65,0,306.98,307.6421216191849,0.8597183594828051,306.0775971525727,309.20664608579705,2215.59,1702.022989857121,316.48248364816396,1345.5807061691614,2058.465273545081,6.68,7.582003683012157,1.6548880136255626,4.7018404429349125,10.462166923089402
1,1,cross_fitted,66,3,306.01,306.8288852866217,0.8662563023159241,305.33098095075945,308.32678962248394,1493.56,1355.9985851036495,179.8166144352102,1042.8905991453187,1669.1065710619803,12.0,12.304236070729555,1.2515719078642753,10.017058549877166,14.591413591581944
1,1,cross_fitted,67,1,311.22,312.0885041093444,1.0714435724722207,310.12201943670186,314.05498878198694,462.07,507.9764834591143,262.6512752401353,91.8809921850185,924.0719747332101,3.64,4.145193547039145,1.8459955016823157,0.9902677242898648,7.300119369788426
1,1,cross_fitted,68,3,304.88,308.6296144494472,1.0561266357388617,306.8033920454503,310.4558368534441,395.97,396.2976458939731,152.04473832782816,131.54779537033983,661.0474964176063,8.3,8.828985340039104,1.8762442494409086,5.400254122930983,12.257716557147225
1,1,cross_fitted,69,0,310.04,309.2767169249082,1.5230648139114975,306.50502763932155,312.0484062104949,990.55,1078.8808695245436,300.9688447304248,739.9110121788166,1417.8507268702706,2.36,3.1934466587273467,2.0744693667183305,-0.4169549899006588,6.803848307355352
1,1,cross_fitted,70,3,312.89,311.8009664132345,0.9090264845143841,310.2291051650942,313.3728276613748,164.97,362.9168362583897,144.66104519007555,111.02393610365056,614.8097364131288,0.86,3.634232488556679,1.4817180804606624,0.9264757351686916,6.341989241944667
1,1,cross_fitted,71,4,312.89,311.6039394436992,1.841619405159972,308.75480842328875,314.4530704641096,42.42,176.11451975164158,368.18547065246946,-162.14865904678732,514.3776985500705,0.86,2.148737116265143,2.224709400405406,-1.2946459503843673,5.592120182914654
1,1,cross_fitted,72,4,311.83,311.2118270178701,1.2872181098114874,309.22039869319985,313.2032553425404,492.81,402.34872949914,187.2102995668992,230.35293910827136,574.3445198900087,6.49,3.3911768434154594,0.9740430865179772,1.8835626490888517,4.898791037742067
1,1,cross_fitted,73,1,307.38,307.5853404873034,1.2376596535537763,305.3137894684795,309.85689150612734,663.32,732.702681096353,266.6865358498738,310.2144786340361,1155.1908835586698,9.56,9.504221616822997,1.7210823241027837,6.562780501478574,12.44566273216742
1,1,cross_fitted,74,2,313.21,312.13805659710755,2.072838572478765,309.22210623264414,315.05400696157096,15.08,166.8250314971388,446.7435011101327,-284.5100360379463,618.1600990322239,0.39,1.9900708584044784,2.802173078797233,-2.4300121959041645,6.410153912713121
1,1,cross_fitted,75,4,307.86,308.6912214588713,1.4575392396996494,306.4362928619754,310.94615005576725,946.9,1043.5445396986402,340.49744083943926,730.7191951597324,1356.369884237548,8.0,7.426296316238396,1.5816134236794483,4.9782908014098375,9.874301831066955
1,1,cross_fitted,76,4,307.58,308.2049493407628,1.193708847450844,306.3581872480734,310.0517114334522,1109.01,1226.0709908886754,285.5984797434927,963.6829899530807,1488.45899182427,8.19,8.237012933876663,1.1850003356501413,6.402881209073363,10.071144658679962
1,1,cross_fitted,77,2,312.31,312.05551436679997,1.4643477820601412,309.99555393114804,314.1154748024519,65.54,137.54424445358654,271.48504104855186,-136.73108139207545,411.81957029924854,2.01,2.2357004947603922,2.570138547719418,-1.8183766527069354,6.28977764222772
1,1,cross_fitted,78,0,312.73,312.9131954854158,1.0214473798439463,311.0543548552307,314.77203611560094,68.26,46.936774398977036,219.38756656655173,-200.15116657743542,294.0247153753895,1.34,2.0755731488063445,1.700129139785578,-0.8833276417473854,5.034473939360074
1,1,cross_fitted,79,4,306.53,307.18592603956483,1.479376228847044,304.8972138916279,309.47463818750174,466.58,737.0621932777378,469.1319087684137,306.05645463585154,1168.0679319196242,7.25,7.280685884821648,1.6738937034091153,4.6898498715248795,9.871521898118417
1,1,cross_fitted,80,0,315.92,312.31413345783074,1.150285810191699,310.22083130394356,314.4074356117179,84.11,132.63202168495087,260.8154237299904,-161.11455216559835,426.3785955355001,3.9,2.477679808085589,1.8164653723537554,-0.6836922903591622,5.63905190653034
1,1,cross_fitted,81,0,309.26,305.87465184861964,2.655301207095036,301.0425069270849,310.70679677015437,613.05,782.7310678604862,286.81871143976537,459.6979719003238,1105.7641638206485,8.86,8.962627017789524,2.4862596083264883,4.635546592871406,13.289707442707641
1,1,cross_fitted,82,0,310.16,308.39164050096923,0.8496347035499343,306.8454663769383,309.93781462500016,517.94,640.0329796120348,247.75239819673624,360.998798685334,919.0671605387355,7.35,6.873147104681062,1.5945257893754625,4.098038138937195,9.64825607042493
1,1,cross_fitted,83,2,304.65,304.5187627844733,2.038930645843754,301.6505121455661,307.38701342338055,2419.87,1609.8677684807603,432.692769548207,1172.7278439363636,2047.007693025157,12.79,10.750792008319547,2.4051757712142408,6.956923332105967,14.544660684533126
1,1,cross_fitted,84,0,315.33,313.3721632807805,1.2214791743531868,311.1493026978305,315.59502386373055,96.59,102.26532111238964,253.6381752585767,-183.39778850893333,387.9284307337126,6.91,3.391422212241514,1.8736434416174474,0.13053753537697776,6.65230688910605
1,1,cross_fitted,85,3,311.02,310.86761347373636,1.0752104295443412,309.00839194764416,312.72683499982855,146.83,135.9250413493196,224.2163695000906,-254.4945875240595,526.3446702226987,5.0,5.4149071787881295,1.908357911609869,1.9274900437846232,8.902324313791636
1,1,cross_fitted,86,2,309.61,309.69183530328064,1.4376893857702837,307.6693763698728,311.7142942366885,540.43,518.1376375764283,320.1601462025649,194.68693074061736,841.5883444122394,7.42,8.149452562011238,1.880632785169473,5.182985869428201,11.115919254594274
1,1,cross_fitted,87,2,311.04,312.1699818448823,1.3718182058678594,310.2401867076785,314.09977698208604,153.39,157.8601110539547,301.46352144458666,-146.70180976291886,462.4220318708283,1.96,1.9320451030009602,1.7492801024062954,-0.8272289034441083,4.691319109446029
1,1,cross_fitted,88,1,312.29,313.19697923795553,1.2072007251308066,310.9813313179301,315.412627157981,42.84,4.864769711298095,298.16576513592116,-467.4932282154889,477.2227676380851,3.51,3.016573822650784,1.9626466634438153,-0.3377163875846332,6.370864032886201
1,1,cross_fitted,89,3,311.14,311.10859017015474,1.084378609217606,309.2335153036045,312.98366503670496,504.12,587.4155138398254,198.8473614026645,241.16999566302877,933.661032016622,4.26,4.802403608763065,2.0684433659834016,1.0224392774235644,8.582367940102564
1,1,cross_fitted,90,3,308.79,307.4829762024299,0.9224568613456889,305.8878915507379,309.0780608541219,843.81,966.6760389317017,178.48118093355728,655.8933936845012,1277.458684178902,7.69,7.0286771647033985,1.3358402630757875,4.587503947281031,9.469850382125767
1,1,cross_fitted,91,2,302.53,304.68141141730314,2.179962384482745,301.6147654208677,307.7480574137386,2030.6,1891.6529750373563,724.6545632626505,1159.5505148179573,2623.7554352567554,2.36,7.944644806980394,3.2503980909790124,2.817541977250759,13.071747636710029
1,1,cross_fitted,92,0,312.07,311.0634854523198,0.8632411739552267,309.4925501310683,312.6344207735713,81.77,81.08789864883272,199.92948082285673,-144.0851343088812,306.26093160654665,5.71,4.2152311922940715,1.5586533383120367,1.5025545567342853,6.927907827853858
1,1,cross_fitted,93,0,306.81,306.5909598684464,0.9847613561467045,304.7988808480652,308.3830388888276,673.45,1011.3587058405969,242.86024508094164,737.834372437349,1284.883039243845,7.15,6.78670213945207,1.9569717459827445,3.380793075973541,10.1926112029306
1,1,cross_fitted,94,1,309.96,309.97129879336717,1.2078617719305769,307.7544376144889,312.18815997224544,659.22,505.0653784830554,293.2764863163119,40.45303825605055,969.6777187100602,4.79,4.811351006798374,1.6573192070622973,1.978885186521942,7.643816827074805
1,1,cross_fitted,95,1,314.36,313.99343068506533,1.213946740487429,311.7654013983109,316.22145997181974,139.42,140.33520252028495,274.90921701054714,-295.17947603285813,575.849881073428,5.84,3.2427605418847714,1.7800937183627876,0.20046513333234417,6.285055950437199
1,1,cross_fitted,96,3,310.35,311.0394254045076,0.9628569154930254,309.37448219465614,312.70436861435905,94.55,95.89971289154937,107.04692444616373,-90.49711713245568,282.2965429155544,3.98,5.373159924779163,1.3565142301862203,2.8942061910758636,7.8521136584824625
1,1,cross_fitted,97,1,313.16,313.388962280982,1.14453698814356,311.28832487712555,315.4895996848385,15.39,1.6789592232721589,300.82615683614017,-474.8936650763435,478.2515835228878,0.53,1.461648854671898,1.6888989861323047,-1.4247888525207726,4.3480865618645685
1,1,cross_fitted,98,2,306.83,306.8037216037666,0.7249982415004799,305.78383567796067,307.8236075295725,1407.27,1474.0378032800404,215.26741857571218,1256.557896667989,1691.5177098920917,10.88,11.807950458523738,0.9918130872941211,10.243487416122386,13.37241350092509
1,1,cross_fitted,99,1,309.81,310.14427419355826,1.1057041006443187,308.1149091180107,312.1736392691058,533.37,674.1437521045576,273.0075794181574,241.64167201493723,1106.645832194178,7.02,5.33530177092533,1.5284143893461224,2.723142629467413,7.947460912383248
2,2,uncalibrated,0,0,312.33,313.05673501165256,1.1664559724344823,311.1380856747145,314.97538434859064,84.06,88.18399988583161,176.87725636879497,-202.7531967776061,379.1211965492693,0.31,2.8278075887676564,1.3370826348424654,0.6285023673131973,5.027112810222116
2,2,uncalibrated,1,1,311.68,309.58596529562794,1.8455800969506602,306.5502561793292,312.6216744119267,204.84,238.21869359315485,244.8671877159947,-164.55198824290585,640.9893754292156,9.2,6.679501793372924,1.6651189813969178,3.9406247975164637,9.418378789229385
2,2,uncalibrated,2,0,301.44,305.03118996092246,1.3583376810026153,302.79692329970044,307.2654566221445,220.66,514.3643915916057,270.91468533379935,68.74938882588918,959.9793943573222,4.44,8.250593890803717,1.5843285272839691,5.644605366417997,10.856582415189438
2,2,uncalibrated,3,0,314.31,314.558906854222,1.5007305438772052,312.09042477604874,317.0273889323953,12.81,3.4577365628773578,202.14255079218321,-329.03717126886727,335.952644394622,2.87,4.029991173566465,1.7648071136780352,1.1271417917633908,6.932840555369539
2,2,uncalibrated,4,4,306.89,304.7810237309507,1.8897960189613616,301.6725858949637,307.88946156693777,422.12,353.72703451606037,307.6225254593573,-152.26699221773487,859.7210612498557,12.1,8.954292569923409,2.5618397697511086,4.740441132979775,13.168144006867042
2,2,uncalibrated,5,1,307.84,308.210337537132,1.3342184910084023,306.0157434130511,310.40493166121286,2201.12,1538.0132307875658,259.509028953833,1111.158863286199,1964.8675982889326,5.77,6.705943673419152,1.607970824000227,4.061067031530232,9.350820315308072
2,2,uncalibrated,6,1,314.22,312.69774493474216,1.8970370613846745,309.57739664386224,315.8180932256221,87.66,100.21031614614992,247.44233714196264,-306.79610956315616,507.216741855456,3.45,2.6601120580824875,2.1383242053546185,-0.8571182666931798,6.177342382858155
2,2,uncalibrated,7,4,301.14,305.40513594321993,2.422671405424421,301.42019609509595,309.3900757913439,965.47,1377.6956398194493,579.7473786218422,424.09606137770413,2331.2952182611943,6.46,9.009791163772688,3.5613446664941817,3.1519004722654547,14.86768185527992
2,2,uncalibrated,8,2,306.32,305.62963977769937,1.2318457085828922,303.6034338960922,307.6558456593065,331.97,395.01332115389533,282.25373807210354,-69.25276363461484,859.2794059424054,10.22,6.820047078247769,1.6770059636839374,4.061617736462997,9.57847642003254
2,2,uncalibrated,9,2,304.34,303.7463314753046,1.4761895290256262,301.318215774419,306.1744471761902,421.99,559.1737766714057,274.21207422626674,108.13505182644474,1010.2125015163666,3.37,5.8440351659402054,2.960043144697817,0.9751974634511615,10.71287286842925
2,2,uncalibrated,10,1,303.31,303.9658180252372,2.2174663484566093,300.3184104593355,307.61322559113887,1035.72,439.35005183771887,243.13098416214348,39.43517071433638,839.2649329611013,5.86,6.881466141967732,1.6697338754261297,4.134998320929326,9.62793396300614
2,2,uncalibrated,11,1,308.31,308.42850045476985,1.4170868199473037,306.0976000592744,310.7594008502653,374.66,423.725763786225,247.03154047196492,17.3950384695043,830.0564891029458,8.57,8.465035150041524,1.441325319086619,6.094265971324912,10.835804328758137
2,2,uncalibrated,12,2,307.47,306.88160546513836,1.0567960171984099,305.1433307033017,308.61988022697506,850.87,852.7081397624338,252.020574815717,438.17118321040704,1267.2450963144606,10.63,10.445700350773311,1.5071455798272118,7.9666664774506435,12.924734224095978
2,2,uncalibrated,13,0,306.43,307.8715470690288,0.9556229614908375,306.2996871748225,309.4434069632351,2256.33,1240.3901255411238,215.75891583297062,885.4982902861448,1595.2819607961028,4.77,7.190770019458969,1.1586655725065707,5.284934750097733,9.096605288820205
2,2,uncalibrated,14,0,313.31,313.4249256004158,1.2601954575619312,311.3520885313773,315.4977626694543,0.85,-52.482719773592635,271.9106599276855,-499.7359549624143,394.77051541522906,0.42,1.1012632295965403,1.6588300573007166,-1.6272694066506608,3.8297958658437414
2,2,uncalibrated,15,4,311.83,314.51759779336686,1.258120038135473,312.4481744854994,316.5870211012343,194.23,27.23446349837093,257.04898409193066,-395.57349028943236,450.0424172861742,3.51,4.878487426131647,2.0824345292695368,1.453187437773669,8.303787414489625
2,2,uncalibrated,16,0,307.32,306.67825447107197,0.7469812159340258,305.4495797087783,307.90692923336564,1604.24,1581.2060723698728,152.3430504856711,1330.6240532376655,1831.78809150208,11.92,10.914831298537372,0.9051935328432782,9.42592043294709,12.403742164127655
