repeat,partition_seed,outer_fold,family,target,kernel,mean_inner_cv_score,std_inner_cv_score
3,3,2,IND,TD,"[""Matern"", 1.5]",1.9083143096099995,0.7404243277863017
3,3,2,IND,TD,"[""Matern"", 2.5]",2.008269706146433,0.804267351782916
3,3,3,ICM,__joint__,"[""RBF"", null]",72.34346192664117,27.690898515546184
3,3,3,ICM,__joint__,"[""Matern"", 0.5]",72.34226374208728,27.69050219813494
3,3,3,ICM,__joint__,"[""Matern"", 1.5]",72.34251092728944,27.689816651971594
3,3,3,ICM,__joint__,"[""Matern"", 2.5]",72.34290079743495,27.6910876097974
3,3,3,IND,T,"[""RBF"", null]",0.9946082614515726,0.32496465077475384
3,3,3,IND,T,"[""Matern"", 0.5]",1.1171118528098316,0.2520191892174617
3,3,3,IND,T,"[""Matern"", 1.5]",1.1128792950930093,0.3690279304844968
3,3,3,IND,T,"[""Matern"", 2.5]",0.9782458098795221,0.2815525933562758
3,3,3,IND,P,"[""RBF"", null]",267.6275134586096,69.00175221266424
3,3,3,IND,P,"[""Matern"", 0.5]",240.8209012593286,63.75521345824447
3,3,3,IND,P,"[""Matern"", 1.5]",238.68438122559206,83.0162490986721
3,3,3,IND,P,"[""Matern"", 2.5]",242.74794348368567,83.54497633885649
3,3,3,IND,TD,"[""RBF"", null]",1.795366286146217,0.3518653153995629
3,3,3,IND,TD,"[""Matern"", 0.5]",1.597975081377694,0.3060209969723709
3,3,3,IND,TD,"[""Matern"", 1.5]",1.7327900330623216,0.4265499423740197
3,3,3,IND,TD,"[""Matern"", 2.5]",1.7167266960378083,0.4102091798308152
3,3,4,ICM,__joint__,"[""RBF"", null]",67.59464423618493,22.47266530563418
3,3,4,ICM,__joint__,"[""Matern"", 0.5]",67.59566863602939,22.473251523612323
3,3,4,ICM,__joint__,"[""Matern"", 1.5]",71.04205705989925,19.777094371962864
3,3,4,ICM,__joint__,"[""Matern"", 2.5]",67.59535537762449,22.473151766915915
3,3,4,IND,T,"[""RBF"", null]",1.638090608999876,0.6158884959298901
3,3,4,IND,T,"[""Matern"", 0.5]",1.358142854652136,0.47843294008950077
3,3,4,IND,T,"[""Matern"", 1.5]",1.6168919687832797,0.4213366607277245
3,3,4,IND,T,"[""Matern"", 2.5]",1.7450160636185896,0.4066591611673145
3,3,4,IND,P,"[""RBF"", null]",210.59022605881302,48.83278594658209
3,3,4,IND,P,"[""Matern"", 0.5]",181.454249737064,73.45092679502878
3,3,4,IND,P,"[""Matern"", 1.5]",207.21714520980504,50.754313410010866
3,3,4,IND,P,"[""Matern"", 2.5]",212.92174872860346,45.6908195895832
3,3,4,IND,TD,"[""RBF"", null]",2.2738100065537874,0.7665004595871929
3,3,4,IND,TD,"[""Matern"", 0.5]",2.0158242441614003,0.7008690652240612
3,3,4,IND,TD,"[""Matern"", 1.5]",2.165911814497709,0.7940468138787325
3,3,4,IND,TD,"[""Matern"", 2.5]",2.177618522950109,0.7503882240898396
4,4,0,ICM,__joint__,"[""RBF"", null]",61.74662247322046,6.54198730700038
4,4,0,ICM,__joint__,"[""Matern"", 0.5]",61.74672878517099,6.541419613870969
4,4,0,ICM,__joint__,"[""Matern"", 1.5]",61.74713057826741,6.542161418135588
4,4,0,ICM,__joint__,"[""Matern"", 2.5]",62.00137613432842,6.826071661783228
