repeat,partition_seed,calibration_method,observation_id,outer_fold,V_true,V_mean,V_std,V_lower,V_upper,TD_true,TD_mean,TD_std,TD_lower,TD_upper
9,9,uncalibrated,2,0,4.56985,6.217298249127324,1.1104013624082911,4.390850540798191,8.043745957456457,1.39511,3.0860400622993294,0.9308283056614727,1.554963747662963,4.617116376935696
9,9,uncalibrated,3,1,9.23804,7.868687754666205,1.061387068798,6.122861384954423,9.614514124377987,5.04394,4.204077283536494,0.830269747371682,2.838405078224101,5.5697494888488865
9,9,uncalibrated,4,1,4.12091,5.94306407764175,1.0832853991563423,4.161218159815867,7.724909995467632,1.58843,2.8567945551196514,0.949269155511385,1.2953857417235892,4.418203368515714
9,9,uncalibrated,5,3,9.77341,8.935817275270697,1.001044067870247,7.2892463094960664,10.582388241045328,4.68698,3.5713154215548064,0.859733717247656,2.157179298527528,4.985451544582085
9,9,uncalibrated,6,2,6.49371,5.43353302670263,0.9983314637478068,3.7914238976572783,7.075642155747982,4.19441,2.0590761840329703,0.8710572627588171,0.6263144861017091,3.4918378819642317
9,9,uncalibrated,7,0,9.75931,9.568103724026525,0.9134585911434431,8.065598047314252,11.070609400738798,4.70237,4.250875028617076,0.8727375708351355,2.8153494698520865,5.686400587382065
9,9,uncalibrated,8,2,5.40848,6.619184239128263,1.074431950375566,4.85190094864047,8.386467529616056,2.08749,3.225154979034872,0.9533235627059385,1.6570772592597105,4.7932326988100336
9,9,uncalibrated,9,2,7.599,6.7691590010627545,1.0104977460206301,5.107038118494434,8.431279883631074,3.26644,3.379068961752814,0.8231735082498322,2.0250690310977104,4.733068892407918
9,9,uncalibrated,10,3,8.52081,9.884303570441404,0.6500594390080037,8.81505094445505,10.953556196427757,4.5379,4.830057855592937,0.6939571770101481,3.688599876038791,5.971515835147083
9,9,uncalibrated,11,3,11.0714,10.809718458699512,0.9174662351643414,9.300620794183933,12.318816123215091,4.87105,5.051280018075175,0.7761318025086007,3.7746568077265206,6.32790322842383
